"ID","pid","MATINH","Urban_Rural","age","C1","C2","TOTAL_HH_member","assets_1","assets_2","assets_3","assets_4","assets_5","assets_6","assets_7","assets_8","assets_9","assets_10","assets_11","assets_12","assets_13","assets_14","assets_15","assets_16","assets_17","assets_18","assets_19","C9","C10"
"010180058900130",2,1,2,28,1,4,4,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"010180058900131",5,1,2,52,1,4,6,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"010180058900132",6,1,2,51,1,5,7,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010180058900133",3,1,2,44,1,4,4,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,
"010180058900136",2,1,2,42,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,
"010180058900137",6,1,2,59,1,5,7,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"010180058900139",1,1,2,57,1,2,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"010180058900140",3,1,2,50,1,3,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"010190063101410",4,1,1,50,1,5,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010190063101421",2,1,1,27,1,3,4,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"010190063101422",3,1,1,21,1,4,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"010190063101424",3,1,1,46,1,3,3,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,
"010190063101426",3,1,1,27,1,2,3,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010190063101427",5,1,1,60,1,3,6,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010190063101428",2,1,1,22,1,3,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010190063101429",1,1,1,25,1,4,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,
"010190063101430",3,1,1,42,1,2,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"010190063101431",1,1,1,18,1,3,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,
"010190063101432",1,1,1,23,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"010190063101433",3,1,1,37,1,2,4,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,
"010190063101435",2,1,1,31,1,2,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"010190063101437",2,1,1,32,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"010190063101438",1,1,1,23,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"010210061600721",3,1,1,40,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"010210061600722",2,1,1,42,1,2,2,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600723",3,1,1,31,1,2,4,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600724",3,1,1,53,1,3,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600725",1,1,1,30,1,3,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600726",2,1,1,47,1,3,3,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600727",3,1,1,53,1,3,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600728",4,1,1,43,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600729",1,1,1,52,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"010210061600730",4,1,1,33,1,2,4,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600731",3,1,1,41,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600733",4,1,1,40,1,2,5,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600735",3,1,1,40,1,2,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600737",2,1,1,22,1,2,3,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"010210061600739",3,1,1,45,1,2,4,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500898601002",2,1,2,52,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012500898601021",3,1,2,38,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500898601023",3,1,2,37,1,4,4,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500898601024",1,1,2,48,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"012500898601025",4,1,2,39,1,2,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
"012500898601027",6,1,2,56,1,5,7,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500898601028",3,1,2,42,1,2,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500898601029",2,1,2,25,1,4,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012500898601030",3,1,2,27,1,4,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500898601031",1,1,2,15,1,3,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"012500898601033",3,1,2,41,1,4,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500898601035",3,1,2,32,1,4,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012500898601036",2,1,2,52,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012500898601037",7,1,2,52,1,5,8,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500898601039",1,1,2,41,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012500902201710",3,1,2,36,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500902201721",4,1,2,37,1,5,6,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500902201722",3,1,2,33,1,3,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500902201723",3,1,2,38,1,3,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500902201724",3,1,2,28,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500902201726",3,1,2,40,1,3,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500902201727",4,1,2,40,1,3,4,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"012500902201731",3,1,2,38,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500902201732",4,1,2,28,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012500902201733",3,1,2,43,1,4,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500902201734",3,1,2,48,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500902201736",4,1,2,38,1,2,6,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012500902201737",4,1,2,36,1,3,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500902201739",3,1,2,44,1,3,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012500902201740",4,1,2,37,1,2,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012680955108523",3,1,1,28,1,2,4,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012680955108524",4,1,1,37,1,2,4,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,
"012680955108526",2,1,1,32,1,2,2,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,
"012680955108527",2,1,1,17,1,3,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,
"012680955108528",4,1,1,38,1,2,4,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"012680955108529",2,1,1,50,1,2,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012680955108530",2,1,1,36,1,1,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,
"012680955108531",1,1,1,26,1,2,2,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"012680955108532",2,1,1,20,1,4,4,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,
"012680955108533",2,1,1,42,1,1,2,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012680955108534",3,1,1,30,1,1,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012680955108535",3,1,1,41,1,3,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012680955108537",2,1,1,33,1,2,3,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012680955108538",4,1,1,26,1,4,6,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012680955108539",5,1,1,59,1,3,5,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012681012300408",4,1,1,35,1,3,5,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"012681012300409",3,1,1,37,1,2,3,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,
"012681012300410",5,1,1,48,1,5,6,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012681012300411",3,1,1,62,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012681012300417",2,1,1,44,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012681012300422",3,1,1,27,1,2,4,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"012681012300423",1,1,1,20,1,3,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012681012300424",3,1,1,34,1,2,4,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012681012300426",1,1,1,46,1,2,2,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"012681012300427",2,1,1,45,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012681012300434",3,1,1,32,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012681012300435",1,1,1,18,1,1,2,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012681012300436",2,1,1,32,1,2,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012681012300437",4,1,1,37,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012681012300438",1,1,1,24,1,1,3,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012710969700902",3,1,2,63,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012710969700906",2,1,2,50,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012710969700922",3,1,2,33,1,1,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012710969700923",5,1,2,52,1,4,6,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
"012710969700924",3,1,2,46,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,
"012710969700925",4,1,2,38,1,2,6,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012710969700926",2,1,2,46,1,3,3,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"012710969700928",2,1,2,27,1,1,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012710969700929",5,1,2,39,1,3,7,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012710969700931",2,1,2,50,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012710969700932",3,1,2,57,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,
"012710969700933",4,1,2,37,1,2,7,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012710969700935",3,1,2,31,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012710969700936",3,1,2,40,1,3,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012710969700937",5,1,2,54,1,5,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012720977800302",7,1,2,57,1,6,8,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"012720977800304",5,1,2,59,1,4,6,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,
"012720977800305",2,1,2,18,1,3,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012720977800311",3,1,2,29,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012720977800312",3,1,2,31,1,2,6,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012720977800322",1,1,2,16,1,3,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"012720977800323",3,1,2,26,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012720977800324",4,1,2,42,1,3,4,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012720977800326",3,1,2,36,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012720977800327",4,1,2,43,1,4,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012720977800329",5,1,2,37,1,3,8,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012720977800330",3,1,2,62,1,3,3,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012720977800331",5,1,2,55,1,4,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012720977800332",1,1,2,32,1,1,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012720977800334",6,1,2,52,1,4,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012740984700406",1,1,2,15,1,2,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012740984700411",4,1,2,36,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012740984700415",1,1,2,60,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"012740984700416",2,1,2,28,1,2,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012740984700421",4,1,2,36,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012740984700422",3,1,2,32,1,2,3,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012740984700423",3,1,2,27,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012740984700425",2,1,2,28,1,2,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"012740984700429",1,1,2,49,1,2,2,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012740984700431",3,1,2,41,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012740984700434",4,1,2,46,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"012740984700435",3,1,2,39,1,2,4,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,
"012740984700437",3,1,2,31,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012740984700438",5,1,2,50,1,4,6,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012740984700439",2,1,2,31,1,2,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012750994901601",3,1,2,46,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012750994901616",3,1,2,42,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
"012750994901619",4,1,2,46,1,2,4,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012750994901621",3,1,2,40,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012750994901622",4,1,2,44,1,5,5,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012750994901623",3,1,2,44,1,4,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012750994901625",2,1,2,23,1,3,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012750994901626",4,1,2,38,1,3,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012750994901627",4,1,2,62,1,4,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012750994901629",3,1,2,31,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012750994901631",1,1,2,24,1,2,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012750994901633",1,1,2,38,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012750994901634",3,1,2,59,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012750994901635",2,1,2,29,1,4,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"012750994901637",2,1,2,32,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012771002700202",5,1,2,59,1,4,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012771002700208",2,1,2,62,1,3,3,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"012771002700210",6,1,2,64,1,3,7,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012771002700218",5,1,2,50,1,2,5,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"012771002700222",6,1,2,38,1,2,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012771002700223",1,1,2,62,1,1,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,
"012771002700224",6,1,2,59,1,4,7,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012771002700225",3,1,2,36,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012771002700226",3,1,2,37,1,3,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012771002700227",3,1,2,25,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012771002700228",2,1,2,31,1,2,2,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012771002700231",4,1,2,38,1,4,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012771002700233",3,1,2,44,1,4,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012771002700235",2,1,2,32,1,2,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012771002700237",5,1,2,63,1,3,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012771010801103",4,1,2,55,1,4,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012771010801104",3,1,2,29,1,4,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012771010801107",3,1,2,40,1,3,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012771010801115",3,1,2,33,1,1,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012771010801118",3,1,2,34,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012771010801119",2,1,2,43,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012771010801121",3,1,2,63,1,4,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012771010801122",3,1,2,33,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012771010801123",1,1,2,20,1,2,2,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012771010801124",7,1,2,63,1,4,7,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012771010801125",3,1,2,36,1,2,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012771010801127",3,1,2,26,1,2,4,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012771010801128",3,1,2,20,1,3,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012771010801129",3,1,2,34,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012771010801130",4,1,2,44,1,3,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012781018002012",2,1,2,45,1,2,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"012781018002014",2,1,2,56,1,2,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"012781018002021",3,1,2,34,1,2,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,
"012781018002022",2,1,2,60,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012781018002023",5,1,2,33,1,2,6,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,
"012781018002024",4,1,2,34,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012781018002026",3,1,2,37,1,3,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,
"012781018002029",4,1,2,34,1,3,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012781018002030",2,1,2,59,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012781018002032",4,1,2,56,1,5,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012781018002033",4,1,2,37,1,3,5,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"012781018002035",1,1,2,16,1,3,3,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"012781018002037",3,1,2,40,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"012781018002039",3,1,2,24,1,2,4,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,
"012781018002040",1,1,2,43,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"012791023400101",1,1,2,56,1,2,2,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012791023400102",2,1,2,60,1,2,3,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012791023400103",2,1,2,43,1,3,3,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012791023400104",2,1,2,36,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012791023400116",4,1,2,53,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012791023400123",1,1,2,29,1,2,2,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,
"012791023400124",5,1,2,41,1,3,5,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012791023400125",1,1,2,59,1,1,3,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,
"012791023400127",4,1,2,53,1,4,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012791023400130",2,1,2,28,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012791023400131",5,1,2,56,1,4,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
"012791023400136",2,1,2,42,1,3,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012791023400137",3,1,2,49,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,
"012791023400139",1,1,2,17,1,4,4,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012791023400140",4,1,2,38,1,2,4,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,
"012801032101605",3,1,2,41,1,2,6,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012801032101607",3,1,2,43,1,4,5,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,
"012801032101608",3,1,2,54,1,2,3,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,
"012801032101609",2,1,2,63,1,1,3,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,
"012801032101611",5,1,2,58,1,4,5,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,
